Problem ID :1000  Problem :A + B Problem  提交人数 :3147  AC人数 :2740
Problem ID :1392  Problem :VIJOS-P1297  提交人数 :1  AC人数 :1
Problem ID :1393  Problem :VIJOS-P1299  提交人数 :0  AC人数 :0
Problem ID :1394  Problem :VIJOS-P1300  提交人数 :1  AC人数 :1
Problem ID :1395  Problem :VIJOS-P1301  提交人数 :0  AC人数 :0
Problem ID :1396  Problem :VIJOS-P1302  提交人数 :2  AC人数 :0
Problem ID :1397  Problem :VIJOS-P1303  提交人数 :1  AC人数 :1
Problem ID :1398  Problem :VIJOS-P1304  提交人数 :4  AC人数 :0
Problem ID :1399  Problem :VIJOS-P1306  提交人数 :1  AC人数 :1
Problem ID :1400  Problem :VIJOS-P1307  提交人数 :4  AC人数 :2
Problem ID :1401  Problem :VIJOS-P1308  提交人数 :7  AC人数 :0
Problem ID :1402  Problem :VIJOS-P1309  提交人数 :1  AC人数 :1
Problem ID :1403  Problem :VIJOS-P1310  提交人数 :0  AC人数 :0
Problem ID :1404  Problem :VIJOS-P1311  提交人数 :4  AC人数 :0
Problem ID :1405  Problem :VIJOS-P1312  提交人数 :0  AC人数 :0
Problem ID :1406  Problem :VIJOS-P1313  提交人数 :1  AC人数 :0
Problem ID :1407  Problem :VIJOS-P1314  提交人数 :1  AC人数 :0
Problem ID :1408  Problem :VIJOS-P1315  提交人数 :1  AC人数 :0
Problem ID :1409  Problem :VIJOS-P1316  提交人数 :2  AC人数 :0
Problem ID :1410  Problem :VIJOS-P1317  提交人数 :1  AC人数 :0
Problem ID :1411  Problem :VIJOS-P1318  提交人数 :1  AC人数 :0
Problem ID :1412  Problem :VIJOS-P1319  提交人数 :0  AC人数 :0
Problem ID :1413  Problem :VIJOS-P1320  提交人数 :0  AC人数 :0
Problem ID :1414  Problem :VIJOS-P1321  提交人数 :0  AC人数 :0
Problem ID :1415  Problem :VIJOS-P1322  提交人数 :1  AC人数 :0
Problem ID :1416  Problem :VIJOS-P1323  提交人数 :1  AC人数 :1
Problem ID :1417  Problem :VIJOS-P1324  提交人数 :1  AC人数 :1
Problem ID :1418  Problem :VIJOS-P1325  提交人数 :0  AC人数 :0
Problem ID :1419  Problem :VIJOS-P1327  提交人数 :1  AC人数 :0
Problem ID :1420  Problem :VIJOS-P1328  提交人数 :0  AC人数 :0
Problem ID :1421  Problem :VIJOS-P1329  提交人数 :0  AC人数 :0
Problem ID :1422  Problem :VIJOS-P1331  提交人数 :1  AC人数 :1
Problem ID :1423  Problem :VIJOS-P1333  提交人数 :3  AC人数 :0
Problem ID :1424  Problem :VIJOS-P1334  提交人数 :1  AC人数 :1
Problem ID :1425  Problem :VIJOS-P1335  提交人数 :1  AC人数 :1
Problem ID :1426  Problem :VIJOS-P1336  提交人数 :2  AC人数 :1
Problem ID :1427  Problem :VIJOS-P1337  提交人数 :0  AC人数 :0
Problem ID :1428  Problem :VIJOS-P1338  提交人数 :0  AC人数 :0
Problem ID :1429  Problem :VIJOS-P1339  提交人数 :0  AC人数 :0
Problem ID :1430  Problem :VIJOS-P1340  提交人数 :1  AC人数 :1
Problem ID :1431  Problem :VIJOS-P1341  提交人数 :0  AC人数 :0
Problem ID :1432  Problem :VIJOS-P1342  提交人数 :4  AC人数 :1
Problem ID :1433  Problem :VIJOS-P1343  提交人数 :13  AC人数 :0
Problem ID :1434  Problem :VIJOS-P1344  提交人数 :0  AC人数 :0
Problem ID :1435  Problem :VIJOS-P1345  提交人数 :1  AC人数 :0
Problem ID :1436  Problem :VIJOS-P1346  提交人数 :1  AC人数 :1
Problem ID :1437  Problem :VIJOS-P1347  提交人数 :1  AC人数 :1
Problem ID :1438  Problem :VIJOS-P1350  提交人数 :0  AC人数 :0
Problem ID :1439  Problem :VIJOS-P1351  提交人数 :0  AC人数 :0
Problem ID :1440  Problem :VIJOS-P1352  提交人数 :1  AC人数 :0
Problem ID :1441  Problem :VIJOS-P1353  提交人数 :2  AC人数 :0
Problem ID :1442  Problem :VIJOS-P1354  提交人数 :0  AC人数 :0
Problem ID :1443  Problem :VIJOS-P1355  提交人数 :0  AC人数 :0
Problem ID :1444  Problem :VIJOS-P1356  提交人数 :0  AC人数 :0
Problem ID :1445  Problem :VIJOS-P1357  提交人数 :0  AC人数 :0
Problem ID :1446  Problem :VIJOS-P1359  提交人数 :1  AC人数 :1
Problem ID :1447  Problem :VIJOS-P1360  提交人数 :1  AC人数 :1
Problem ID :1448  Problem :VIJOS-P1361  提交人数 :1  AC人数 :1
Problem ID :1449  Problem :VIJOS-P1362  提交人数 :1  AC人数 :0
Problem ID :1450  Problem :VIJOS-P1363  提交人数 :1  AC人数 :1
Problem ID :1451  Problem :VIJOS-P1364  提交人数 :1  AC人数 :1
Problem ID :1452  Problem :VIJOS-P1365  提交人数 :0  AC人数 :0
Problem ID :1453  Problem :VIJOS-P1366  提交人数 :0  AC人数 :0
Problem ID :1454  Problem :VIJOS-P1367  提交人数 :1  AC人数 :1
Problem ID :1455  Problem :VIJOS-P1368  提交人数 :1  AC人数 :1
Problem ID :1456  Problem :VIJOS-P1369  提交人数 :1  AC人数 :0
Problem ID :1457  Problem :VIJOS-P1370  提交人数 :1  AC人数 :0
Problem ID :1458  Problem :VIJOS-P1371  提交人数 :0  AC人数 :0
Problem ID :1459  Problem :VIJOS-P1372  提交人数 :0  AC人数 :0
Problem ID :1460  Problem :VIJOS-P1373  提交人数 :0  AC人数 :0
Problem ID :1461  Problem :VIJOS-P1375  提交人数 :5  AC人数 :0
Problem ID :1462  Problem :VIJOS-P1377  提交人数 :0  AC人数 :0
Problem ID :1463  Problem :VIJOS-P1378  提交人数 :0  AC人数 :0
Problem ID :1464  Problem :VIJOS-P1379  提交人数 :1  AC人数 :0
Problem ID :1465  Problem :VIJOS-P1380  提交人数 :1  AC人数 :1
Problem ID :1466  Problem :VIJOS-P1381  提交人数 :0  AC人数 :0
Problem ID :1467  Problem :VIJOS-P1382  提交人数 :0  AC人数 :0
Problem ID :1468  Problem :VIJOS-P1383  提交人数 :1  AC人数 :1
Problem ID :1469  Problem :VIJOS-P1384  提交人数 :0  AC人数 :0
Problem ID :1470  Problem :VIJOS-P1385  提交人数 :1  AC人数 :1
Problem ID :1471  Problem :VIJOS-P1386  提交人数 :3  AC人数 :0
Problem ID :1472  Problem :VIJOS-P1388  提交人数 :1  AC人数 :0
Problem ID :1473  Problem :VIJOS-P1389  提交人数 :1  AC人数 :1
Problem ID :1474  Problem :VIJOS-P1390  提交人数 :0  AC人数 :0
Problem ID :1475  Problem :VIJOS-P1391  提交人数 :1  AC人数 :1
Problem ID :1476  Problem :VIJOS-P1393  提交人数 :1  AC人数 :1
Problem ID :1477  Problem :VIJOS-P1397  提交人数 :0  AC人数 :0
Problem ID :1478  Problem :VIJOS-P1398  提交人数 :1  AC人数 :0
Problem ID :1479  Problem :VIJOS-P1399  提交人数 :0  AC人数 :0
Problem ID :1480  Problem :VIJOS-P1401  提交人数 :1  AC人数 :1
Problem ID :1481  Problem :VIJOS-P1404  提交人数 :1  AC人数 :0
Problem ID :1482  Problem :VIJOS-P1405  提交人数 :0  AC人数 :0
Problem ID :1483  Problem :VIJOS-P1406  提交人数 :1  AC人数 :1
Problem ID :1484  Problem :VIJOS-P1407  提交人数 :1  AC人数 :0
Problem ID :1485  Problem :VIJOS-P1408  提交人数 :1  AC人数 :0
Problem ID :1486  Problem :VIJOS-P1409  提交人数 :1  AC人数 :1
Problem ID :1487  Problem :VIJOS-P1412  提交人数 :1  AC人数 :0
Problem ID :1488  Problem :VIJOS-P1414  提交人数 :2  AC人数 :1
Problem ID :1489  Problem :VIJOS-P1415  提交人数 :1  AC人数 :1
Problem ID :1490  Problem :VIJOS-P1417  提交人数 :0  AC人数 :0
Problem ID :1491  Problem :VIJOS-P1419  提交人数 :0  AC人数 :0
Problem ID :1492  Problem :VIJOS-P1421  提交人数 :0  AC人数 :0
Problem ID :1493  Problem :VIJOS-P1423  提交人数 :0  AC人数 :0
Problem ID :1494  Problem :VIJOS-P1424  提交人数 :1  AC人数 :0
Problem ID :1495  Problem :VIJOS-P1425  提交人数 :1  AC人数 :1
Problem ID :1496  Problem :VIJOS-P1426  提交人数 :3  AC人数 :0
Problem ID :1497  Problem :VIJOS-P1427  提交人数 :1  AC人数 :1
Problem ID :1498  Problem :VIJOS-P1428  提交人数 :1  AC人数 :1
Problem ID :1499  Problem :VIJOS-P1431  提交人数 :5  AC人数 :0
Problem ID :1500  Problem :VIJOS-P1432  提交人数 :1  AC人数 :0
Problem ID :1501  Problem :VIJOS-P1433  提交人数 :4  AC人数 :0
Problem ID :1502  Problem :VIJOS-P1434  提交人数 :1  AC人数 :1
Problem ID :1503  Problem :VIJOS-P1436  提交人数 :0  AC人数 :0
Problem ID :1504  Problem :VIJOS-P1437  提交人数 :0  AC人数 :0
Problem ID :1505  Problem :VIJOS-P1439  提交人数 :1  AC人数 :1
Problem ID :1506  Problem :VIJOS-P1441  提交人数 :1  AC人数 :1
Problem ID :1507  Problem :VIJOS-P1443  提交人数 :1  AC人数 :0
Problem ID :1508  Problem :VIJOS-P1445  提交人数 :1  AC人数 :0
Problem ID :1509  Problem :VIJOS-P1446  提交人数 :1  AC人数 :1
Problem ID :1510  Problem :VIJOS-P1447  提交人数 :1  AC人数 :0
Problem ID :1511  Problem :VIJOS-P1448  提交人数 :1  AC人数 :1
Problem ID :1512  Problem :VIJOS-P1449  提交人数 :1  AC人数 :1
Problem ID :1513  Problem :VIJOS-P1450  提交人数 :1  AC人数 :0
Problem ID :1514  Problem :VIJOS-P1454  提交人数 :1  AC人数 :1
Problem ID :1515  Problem :VIJOS-P1461  提交人数 :0  AC人数 :0
Problem ID :1516  Problem :VIJOS-P1465  提交人数 :0  AC人数 :0
Problem ID :1517  Problem :VIJOS-P1472  提交人数 :0  AC人数 :0
Problem ID :1518  Problem :VIJOS-P1474  提交人数 :1  AC人数 :1
Problem ID :1519  Problem :VIJOS-P1475  提交人数 :2  AC人数 :0
Problem ID :1520  Problem :VIJOS-P1482  提交人数 :2  AC人数 :0
Problem ID :1521  Problem :VIJOS-P1484  提交人数 :8  AC人数 :0
Problem ID :1522  Problem :VIJOS-P1485  提交人数 :1  AC人数 :1
Problem ID :1523  Problem :VIJOS-P1492  提交人数 :0  AC人数 :0
Problem ID :1524  Problem :VIJOS-P1493  提交人数 :0  AC人数 :0
Problem ID :1525  Problem :VIJOS-P1495  提交人数 :0  AC人数 :0
Problem ID :1526  Problem :VIJOS-P1496  提交人数 :0  AC人数 :0
Problem ID :1527  Problem :VIJOS-P1497  提交人数 :1  AC人数 :0
Problem ID :1528  Problem :VIJOS-P1498  提交人数 :1  AC人数 :0
Problem ID :1529  Problem :VIJOS-P1500  提交人数 :1  AC人数 :0
Problem ID :1530  Problem :VIJOS-P1501  提交人数 :1  AC人数 :1
Problem ID :1531  Problem :VIJOS-P1503  提交人数 :0  AC人数 :0
Problem ID :1532  Problem :VIJOS-P1507  提交人数 :1  AC人数 :0
Problem ID :1533  Problem :VIJOS-P1512  提交人数 :1  AC人数 :1
Problem ID :1534  Problem :VIJOS-P1514  提交人数 :1  AC人数 :0
Problem ID :1535  Problem :VIJOS-P1518  提交人数 :1  AC人数 :0
Problem ID :1536  Problem :VIJOS-P1519  提交人数 :0  AC人数 :0
Problem ID :1537  Problem :VIJOS-P1521  提交人数 :2  AC人数 :0
Problem ID :1538  Problem :VIJOS-P1523  提交人数 :1  AC人数 :0
Problem ID :1539  Problem :VIJOS-P1524  提交人数 :1  AC人数 :0
Problem ID :1540  Problem :VIJOS-P1530  提交人数 :0  AC人数 :0
Problem ID :1541  Problem :VIJOS-P1531  提交人数 :0  AC人数 :0
Problem ID :1542  Problem :VIJOS-P1535  提交人数 :3  AC人数 :0
Problem ID :1543  Problem :VIJOS-P1540  提交人数 :1  AC人数 :1
Problem ID :1544  Problem :VIJOS-P1543  提交人数 :1  AC人数 :1
Problem ID :1545  Problem :VIJOS-P1544  提交人数 :1  AC人数 :0
Problem ID :1546  Problem :VIJOS-P1547  提交人数 :1  AC人数 :1
Problem ID :1547  Problem :VIJOS-P1548  提交人数 :0  AC人数 :0
Problem ID :1548  Problem :VIJOS-P1549  提交人数 :0  AC人数 :0
Problem ID :1549  Problem :VIJOS-P1551  提交人数 :0  AC人数 :0
Problem ID :1550  Problem :VIJOS-P1553  提交人数 :0  AC人数 :0
Problem ID :1551  Problem :VIJOS-P1556  提交人数 :1  AC人数 :0
Problem ID :1552  Problem :VIJOS-P1613  提交人数 :0  AC人数 :0
Problem ID :1553  Problem :VIJOS-P1617  提交人数 :3  AC人数 :0
Problem ID :1554  Problem :VIJOS-P1622  提交人数 :0  AC人数 :0
Problem ID :1555  Problem :VIJOS-P1623  提交人数 :0  AC人数 :0
Problem ID :1556  Problem :VIJOS-P1625  提交人数 :0  AC人数 :0
Problem ID :1557  Problem :VIJOS-P1626  提交人数 :0  AC人数 :0
Problem ID :1558  Problem :VIJOS-P1627  提交人数 :16  AC人数 :3
Problem ID :1559  Problem :VIJOS-P1628  提交人数 :0  AC人数 :0
Problem ID :1560  Problem :VIJOS-P1629  提交人数 :0  AC人数 :0
Problem ID :1561  Problem :VIJOS-P1632  提交人数 :1  AC人数 :1
Problem ID :1562  Problem :VIJOS-P1634  提交人数 :0  AC人数 :0
Problem ID :1563  Problem :VIJOS-P1635  提交人数 :1  AC人数 :0
Problem ID :1564  Problem :VIJOS-P1639  提交人数 :10  AC人数 :0
Problem ID :1565  Problem :VIJOS-P1646  提交人数 :0  AC人数 :0
Problem ID :1566  Problem :VIJOS-P1647  提交人数 :0  AC人数 :0
Problem ID :1567  Problem :VIJOS-P1648  提交人数 :0  AC人数 :0
Problem ID :1568  Problem :VIJOS-P1653  提交人数 :1  AC人数 :0
Problem ID :1569  Problem :Rank and File  提交人数 :1  AC人数 :1
Problem ID :1570  Problem :The Extent of the Problem  提交人数 :1  AC人数 :1
Problem ID :1571  Problem :Filtration  提交人数 :1  AC人数 :1
Problem ID :1572  Problem :Like Water for Clay  提交人数 :1  AC人数 :1
Problem ID :1573  Problem :Wandering Aimlessly  提交人数 :1  AC人数 :1
Problem ID :1574  Problem :Cables ... in Spaaace!  提交人数 :1  AC人数 :1
Problem ID :1575  Problem :Patterns and Pictures  提交人数 :1  AC人数 :1
Problem ID :1576  Problem :No Wormholes Were Harmed...  提交人数 :1  AC人数 :1
Problem ID :1577  Problem :Tribute (Editor)  提交人数 :1  AC人数 :1
Problem ID :1578  Problem :The 3n + 1 problem  提交人数 :1  AC人数 :1
Problem ID :1579  Problem :The Blocks Problem  提交人数 :0  AC人数 :0
Problem ID :1580  Problem :Ecological Bin Packing  提交人数 :0  AC人数 :0
Problem ID :1581  Problem :Stacking Boxes  提交人数 :0  AC人数 :0
Problem ID :1582  Problem :Arbitrage  提交人数 :0  AC人数 :0
Problem ID :1583  Problem :Stars  提交人数 :0  AC人数 :0
Problem ID :1584  Problem :Hexagon  提交人数 :0  AC人数 :0
Problem ID :1585  Problem :Domino Effect  提交人数 :0  AC人数 :0
Problem ID :1586  Problem :Pendulum  提交人数 :0  AC人数 :0
Problem ID :1587  Problem :Border  提交人数 :0  AC人数 :0
Problem ID :1588  Problem :Packets  提交人数 :0  AC人数 :0
Problem ID :1589  Problem :Crosswords (II)  提交人数 :0  AC人数 :0
Problem ID :1590  Problem :Intervals  提交人数 :0  AC人数 :0
Problem ID :1591  Problem :Robot  提交人数 :0  AC人数 :0
Problem ID :1592  Problem :Network   提交人数 :0  AC人数 :0
Problem ID :1593  Problem : Joseph  提交人数 :0  AC人数 :0
Problem ID :1594  Problem :Sticks  提交人数 :3  AC人数 :0
Problem ID :1595  Problem :Tin Cutter  提交人数 :0  AC人数 :0
Problem ID :1596  Problem :FORCAL  提交人数 :0  AC人数 :0
Problem ID :1597  Problem :L-system  提交人数 :3  AC人数 :0
Problem ID :1598  Problem :Maya Calendar  提交人数 :0  AC人数 :0
Problem ID :1599  Problem :Transportation  提交人数 :0  AC人数 :0
Problem ID :1600  Problem :John's trip  提交人数 :4  AC人数 :0
Problem ID :1601  Problem : Pipe  提交人数 :1  AC人数 :1
Problem ID :1602  Problem :Department   提交人数 :1  AC人数 :0
Problem ID :1603  Problem :Network Wars  提交人数 :0  AC人数 :0
Problem ID :1604  Problem :Strategy  提交人数 :1  AC人数 :1
Problem ID :1605  Problem :Keywords  提交人数 :0  AC人数 :0
Problem ID :1606  Problem :City Navigation  提交人数 :0  AC人数 :0
Problem ID :1607  Problem :Eeny Meeny  提交人数 :0  AC人数 :0
Problem ID :1608  Problem :Hearts  提交人数 :0  AC人数 :0
Problem ID :1609  Problem :Bonus Bonds  提交人数 :0  AC人数 :0
Problem ID :1610  Problem :Laser Lines  提交人数 :0  AC人数 :0
Problem ID :1611  Problem :Roman Numerals  提交人数 :0  AC人数 :0
Problem ID :1612  Problem :Pascal Program Lengths  提交人数 :0  AC人数 :0
Problem ID :1613  Problem :Synchronous Design  提交人数 :0  AC人数 :0
Problem ID :1614  Problem : Triangle  提交人数 :0  AC人数 :0
Problem ID :1615  Problem :Spreadsheet  提交人数 :0  AC人数 :0
Problem ID :1616  Problem :Peter's Calculator  提交人数 :0  AC人数 :0
Problem ID :1617  Problem :Partial differential equations  提交人数 :0  AC人数 :0
Problem ID :1618  Problem :Route Finding  提交人数 :0  AC人数 :0
Problem ID :1619  Problem :Calendar  提交人数 :0  AC人数 :0
Problem ID :1620  Problem :Beggar My Neighbour  提交人数 :0  AC人数 :0
Problem ID :1621  Problem :City Directions  提交人数 :0  AC人数 :0
Problem ID :1622  Problem :String Computer  提交人数 :0  AC人数 :0
Problem ID :1623  Problem :Stamps  提交人数 :0  AC人数 :0
Problem ID :1624  Problem :The Sultan's Successors   提交人数 :0  AC人数 :0
Problem ID :1625  Problem :Xenosemantics  提交人数 :0  AC人数 :0
Problem ID :1626  Problem :Car Trialling  提交人数 :0  AC人数 :0
Problem ID :1627  Problem :Calculator Language  提交人数 :0  AC人数 :0
Problem ID :1628  Problem :The Errant Physicist  提交人数 :0  AC人数 :0
Problem ID :1629  Problem :Krypton Factor  提交人数 :0  AC人数 :0
Problem ID :1630  Problem :Roman Roulette  提交人数 :0  AC人数 :0
Problem ID :1631  Problem :The Psychic Poker Player  提交人数 :0  AC人数 :0
Problem ID :1632  Problem :Bumpy Objects  提交人数 :0  AC人数 :0
Problem ID :1633  Problem :Loglan-A Logical Language  提交人数 :0  AC人数 :0
Problem ID :1634  Problem :Polygons  提交人数 :0  AC人数 :0
Problem ID :1635  Problem :Orchard Trees  提交人数 :0  AC人数 :0
Problem ID :1636  Problem :Forests  提交人数 :0  AC人数 :0
Problem ID :1637  Problem :Double Time  提交人数 :0  AC人数 :0
Problem ID :1638  Problem :Fermat vs. Pythagoras  提交人数 :0  AC人数 :0
Problem ID :1639  Problem :SCUD Busters  提交人数 :0  AC人数 :0
Problem ID :1640  Problem :Meta-Loopless Sorts  提交人数 :3  AC人数 :0
Problem ID :1641  Problem :Climbing Trees  提交人数 :0  AC人数 :0
Problem ID :1642  Problem :Unidirectional TSP  提交人数 :3  AC人数 :3
Problem ID :1643  Problem :Mutant Flatworld Explorers  提交人数 :0  AC人数 :0
Problem ID :1644  Problem :Pipe Fitters  提交人数 :0  AC人数 :0
Problem ID :1645  Problem :Trees on the level  提交人数 :0  AC人数 :0
Problem ID :1646  Problem :Searching Quickly  提交人数 :0  AC人数 :0
Problem ID :1647  Problem :Numbering Paths  提交人数 :0  AC人数 :0
Problem ID :1648  Problem :Problem A: Egypt  提交人数 :2  AC人数 :2
Problem ID :1649  Problem :Problem B: Buzzwords  提交人数 :1  AC人数 :1
Problem ID :1650  Problem :Problem C: Ferry Loading V  提交人数 :1  AC人数 :1
Problem ID :1651  Problem :Problem D: Driving Range  提交人数 :1  AC人数 :1
Problem ID :1652  Problem :Problem E: Frosh Week  提交人数 :1  AC人数 :1
Problem ID :1653  Problem :Problem A:  Hay Points  提交人数 :1  AC人数 :1
Problem ID :1654  Problem :Problem B:  Jogging Trails  提交人数 :1  AC人数 :1
Problem ID :1655  Problem :Problem C: Beavergnaw   提交人数 :1  AC人数 :1
Problem ID :1656  Problem :Problem D: Power Strings  提交人数 :1  AC人数 :0
Problem ID :1657  Problem :Problem E:  Relatives  提交人数 :1  AC人数 :1
Problem ID :1658  Problem :MC part deux  提交人数 :1  AC人数 :1
Problem ID :1659  Problem :Moveable maze  提交人数 :1  AC人数 :1
Problem ID :1660  Problem :Pick up sticks  提交人数 :1  AC人数 :1
Problem ID :1661  Problem :Digits  提交人数 :1  AC人数 :1
Problem ID :1662  Problem :Rotate to root  提交人数 :1  AC人数 :1
Problem ID :1663  Problem :Tic Tac Toe  提交人数 :1  AC人数 :1
Problem ID :1664  Problem :Fire!  提交人数 :1  AC人数 :1
Problem ID :1665  Problem :Nice Prefixes  提交人数 :1  AC人数 :1
Problem ID :1666  Problem :Convex Hull  提交人数 :1  AC人数 :1
Problem ID :1667  Problem :Slalom  提交人数 :1  AC人数 :1
Problem ID :1668  Problem :Laurel Creek  提交人数 :8  AC人数 :3
Problem ID :1669  Problem :Rocket Stages  提交人数 :1  AC人数 :1
Problem ID :1670  Problem :Virtual Friends  提交人数 :1  AC人数 :0
Problem ID :1671  Problem :Dominos  提交人数 :1  AC人数 :1
Problem ID :1672  Problem :Logo  提交人数 :1  AC人数 :1
Problem ID :1673  Problem :Problem A: Shopping  提交人数 :1  AC人数 :1
Problem ID :1674  Problem :Problem B: Stack Machine  提交人数 :1  AC人数 :1
Problem ID :1675  Problem :Problem C: Ideas  提交人数 :1  AC人数 :1
Problem ID :1676  Problem :Problem D: HST  提交人数 :1  AC人数 :1
Problem ID :1677  Problem :Problem E: Tunnelling the Earth  提交人数 :1  AC人数 :1
Problem ID :1678  Problem :Problem A:  Return of the Jedi  提交人数 :1  AC人数 :1
Problem ID :1679  Problem :Problem B:  Discrete Logging  提交人数 :1  AC人数 :1
Problem ID :1680  Problem :Problem C:  Hardwood Species  提交人数 :1  AC人数 :1
Problem ID :1681  Problem :Problem D:  Forests  提交人数 :1  AC人数 :1
Problem ID :1682  Problem :Problem E:  A Star not a Tree?  提交人数 :1  AC人数 :1
Problem ID :1683  Problem :So you want to be a 2n-aire  提交人数 :1  AC人数 :1
Problem ID :1684  Problem :Ferry Loading III  提交人数 :1  AC人数 :1
Problem ID :1685  Problem :Pick-up sticks  提交人数 :1  AC人数 :1
Problem ID :1686  Problem :Rock-Paper-Scissors Tournament  提交人数 :1  AC人数 :1
Problem ID :1687  Problem :Structural Equivalence  提交人数 :1  AC人数 :1
Problem ID :1688  Problem :Mincost  提交人数 :3  AC人数 :2
Problem ID :1689  Problem :T和Y的计划  提交人数 :1  AC人数 :1
Problem ID :1690  Problem :骨牌铺方格  提交人数 :6  AC人数 :3
Problem ID :1691  Problem :Max Area  提交人数 :1  AC人数 :1
Problem ID :1692  Problem :Exchange Rates  提交人数 :1  AC人数 :1
Problem ID :1693  Problem :Conformity  提交人数 :1  AC人数 :1
Problem ID :1694  Problem :Pseudoprime numbers  提交人数 :2  AC人数 :1
Problem ID :1695  Problem :Carpool  提交人数 :1  AC人数 :1
Problem ID :1696  Problem : Friend or Foe?  提交人数 :1  AC人数 :1
Problem ID :1697  Problem :Trainsorting  提交人数 :1  AC人数 :1
Problem ID :1698  Problem :Classified  提交人数 :6  AC人数 :4
Problem ID :1699  Problem :Hot Spot  提交人数 :1  AC人数 :1
Problem ID :1700  Problem :Snakes and Ladders  提交人数 :1  AC人数 :1
Problem ID :1701  Problem :Balance  提交人数 :1  AC人数 :1
Problem ID :1702  Problem :Open Source  提交人数 :1  AC人数 :1
Problem ID :1703  Problem :Antimonotonicity  提交人数 :1  AC人数 :1
Problem ID :1704  Problem :Humidex  提交人数 :1  AC人数 :1
Problem ID :1705  Problem :Tour de France  提交人数 :1  AC人数 :1
Problem ID :1706  Problem :Texas Trip  提交人数 :1  AC人数 :1
Problem ID :1707  Problem :The Trip, 2007  提交人数 :1  AC人数 :1
Problem ID :1708  Problem :Mall Mania  提交人数 :1  AC人数 :1
Problem ID :1709  Problem :Moonshine  提交人数 :1  AC人数 :1
Problem ID :1710  Problem :WFF   提交人数 :1  AC人数 :1
Problem ID :1711  Problem :Cousins  提交人数 :1  AC人数 :1
Problem ID :1712  Problem :Ferry Loading IV  提交人数 :1  AC人数 :1
Problem ID :1713  Problem :Card Hands  提交人数 :1  AC人数 :1
Problem ID :1714  Problem :Eventually periodic sequence  提交人数 :1  AC人数 :1
Problem ID :1715  Problem :Point of view in Flatland  提交人数 :1  AC人数 :1
Problem ID :1716  Problem :How many 0  提交人数 :1  AC人数 :0
Problem ID :1717  Problem :Great Circle  提交人数 :1  AC人数 :1
Problem ID :1718  Problem :Ultra-QuickSort  提交人数 :1  AC人数 :1
Problem ID :1719  Problem :Up the Ante  提交人数 :1  AC人数 :1
Problem ID :1720  Problem :Beat the Spread!  提交人数 :1  AC人数 :1
Problem ID :1721  Problem :Traditional BINGO  提交人数 :1  AC人数 :1
Problem ID :1722  Problem :Educational journey  提交人数 :1  AC人数 :1
Problem ID :1723  Problem :Go  提交人数 :1  AC人数 :1
Problem ID :1724  Problem :Medals  提交人数 :1  AC人数 :1
Problem ID :1725  Problem :Flipping colors  提交人数 :1  AC人数 :1
Problem ID :1726  Problem :Crabbles  提交人数 :2  AC人数 :2
Problem ID :1727  Problem :War on Weather  提交人数 :1  AC人数 :1
Problem ID :1728  Problem :Factstone Benchmark  提交人数 :1  AC人数 :1
Problem ID :1729  Problem :A Walk Through the Forest  提交人数 :1  AC人数 :1
Problem ID :1730  Problem :Tri Tiling  提交人数 :2  AC人数 :2
Problem ID :1731  Problem :Prerequisites?  提交人数 :1  AC人数 :1
Problem ID :1732  Problem :Brownie Points I  提交人数 :1  AC人数 :1
Problem ID :1733  Problem :Magic Bitstrings   提交人数 :1  AC人数 :1
Problem ID :1734  Problem :Cutting a polygon  提交人数 :1  AC人数 :1
Problem ID :1735  Problem :Bungee Jumping  提交人数 :1  AC人数 :1
Problem ID :1736  Problem :Brownie Points II  提交人数 :10  AC人数 :2
Problem ID :1737  Problem :Fiber Communications  提交人数 :1  AC人数 :1
Problem ID :1738  Problem :Power Hungry Cows  提交人数 :1  AC人数 :1
Problem ID :1739  Problem :Cow Cycling  提交人数 :1  AC人数 :1
Problem ID :1740  Problem :Rebuilding Roads  提交人数 :1  AC人数 :1
Problem ID :1741  Problem :Triangular Pastures  提交人数 :1  AC人数 :1
Problem ID :1742  Problem :Chores  提交人数 :1  AC人数 :1
Problem ID :1743  Problem :Dessert  提交人数 :1  AC人数 :1
Problem ID :1744  Problem :Extra Krunch  提交人数 :1  AC人数 :1
Problem ID :1745  Problem :BUY LOW, BUY LOWER  提交人数 :1  AC人数 :1
Problem ID :1746  Problem : Russian Dolls  提交人数 :1  AC人数 :1
Problem ID :1747  Problem : Combination Lock  提交人数 :1  AC人数 :1
Problem ID :1748  Problem :Basic remains   提交人数 :1  AC人数 :1
Problem ID :1749  Problem :Genealogical Research  提交人数 :1  AC人数 :1
Problem ID :1750  Problem :Treasure Map  提交人数 :1  AC人数 :1
Problem ID :1751  Problem :Calories from Fat  提交人数 :1  AC人数 :1
Problem ID :1752  Problem :Dead Fraction  提交人数 :1  AC人数 :1
Problem ID :1753  Problem :Biometrics  提交人数 :1  AC人数 :1
Problem ID :1754  Problem :XYZZY  提交人数 :1  AC人数 :1
Problem ID :1755  Problem :A Brief Gerrymander  提交人数 :3  AC人数 :0
Problem ID :1756  Problem :Arbiter  提交人数 :5  AC人数 :0
Problem ID :1757  Problem :ChaeYeon  提交人数 :1  AC人数 :1
Problem ID :1758  Problem :Dolphin  提交人数 :1  AC人数 :1
